ticker,description,coupon,par_value,maturity,redemption_date,exchange,current_price,52_week_high,52_week_low,volume,avg_volume,dividend_rate,dividend_yield,discount_to_par_pct,is_discount,range_width_pct,position_in_range_pct,current_yield_pct,coupon_pct,days_to_redemption,years_to_redemption,discount_num,yield_num,range_num
JSM,Navient Corp. 6.00% Senior Notes due 12/15/2043,6.0,25,2043-12-15,2008-12-15,NGS,18.020000457763672,20.242861861467706,15.259472673766133,N/A,17452.19123505976,N/A,N/A,27.9,True,32.7,55.4,N/A,6.0,-6320,-17.3,27.9,,32.7
NMFCZ,New Mountain Finance Corp 8.250% Notes Due 11/15/2028,8.25,25,2028-11-15,2025-11-15,NGS,25.43000030517578,25.43000030517578,23.276979716171198,N/A,13470.119521912351,N/A,N/A,-1.7,False,9.2,100.0,N/A,8.25,-141,-0.4,-1.7,,9.2
NEWTH,NewtekOne Inc 8.625% Fixed Rate Senior Notes due 10/15/2029,8.625,25,2029-10-15,2026-10-15,NGM,25.309999465942383,25.65999984741211,23.0,N/A,9650.19920318725,N/A,N/A,-1.2,False,11.6,86.8,N/A,8.625,193,0.5,-1.2,,11.6
NEWTI,NewtekOne Inc 8.00% Notes Due 09/1/2028,8.0,25,2028-09-01,2025-09-01,NGM,25.049999237060547,25.3799991607666,22.07450272565112,N/A,2643.426294820717,N/A,N/A,-0.2,False,15.0,90.0,N/A,8.0,-216,-0.6,-0.2,,15.0
NEWTO,NewtekOne Inc. 8.50% Fixed Rate Senior Notes due 02/01/2031,8.5,25,2031-02-01,2028-02-01,NGM,25.09000015258789,27.899999618530273,25.0,N/A,660.0,N/A,N/A,-0.4,False,11.6,3.1,N/A,8.5,667,1.8,-0.4,,11.6
NEWTG,NewtekOne Inc. 8.50% Fixed Rate Senior Notes due 6/1/2029,8.5,25,2029-06-01,2027-06-01,NGM,25.009000778198242,25.200000762939453,22.048795021000355,N/A,5404.382470119522,N/A,N/A,-0.0,False,14.3,93.9,N/A,8.5,422,1.2,-0.0,,14.3
NOVTU,Novanta Inc. 6.50% Tangible Equity Units,6.5,25,2028-12-31,2025-12-31,NGS,53.130001068115234,64.51000213623047,47.01651768215919,N/A,212799.0,N/A,N/A,-112.5,False,37.2,34.9,N/A,6.5,-95,-0.3,-112.5,,37.2
OPIRQ,Office Properties Income Trust 6.375% Senior Notes due 6/23/2050,6.375,25,2050-06-23,2025-06-23,OTOTC,0.013000000268220901,8.141044020043607,0.010999999940395355,N/A,26310.756972111554,N/A,N/A,99.9,True,73909.5,0.0,N/A,6.375,-286,-0.8,99.9,,73909.5
OFS,OFS Capital Corp. 7.50% Notes due 07/31/2028,7.5,25,2028-07-31,2026-07-31,NGS,3.450000047683716,7.937609030650223,2.7200000286102295,N/A,75437.45019920319,0.68,19.71,86.2,True,191.8,14.0,19.71,7.5,117,0.3,86.2,19.71,191.8
OFSSH,OFS Capital Corp. 4.95% Notes due 10/31/2028,4.95,25,2028-10-31,2023-10-31,NGS,23.889999389648438,24.049999237060547,21.23646994528794,N/A,2503.9840637450197,N/A,N/A,4.4,True,13.2,94.3,N/A,4.95,-887,-2.4,4.4,,13.2
LTSK,Osaic Financial Services 7.25% Senior Notes due 9/30/2028,7.25,25,2028-09-30,2021-09-30,OTOTC,25.0,25.1299991607666,20.0,N/A,1274.766355140187,N/A,N/A,0.0,False,25.6,97.5,N/A,7.25,-1648,-4.5,0.0,,25.6
LTSL,Osaic Financial Services 6.50% Senior Notes due 11/30/2027,6.5,25,2027-11-30,2020-11-30,OTOTC,25.010000228881836,25.06999969482422,20.239999771118164,N/A,4214.953271028037,N/A,N/A,-0.0,False,23.9,98.8,N/A,6.5,-1952,-5.3,-0.0,,23.9
OXLCL,Oxford Lane Capital Corp. 6.75% Notes due 03/31/2031,6.75,25,2031-03-31,2024-03-16,NGS,23.690000534057617,24.234549244724136,21.196041107177734,N/A,4881.274900398406,N/A,N/A,5.2,True,14.3,82.1,N/A,6.75,-750,-2.1,5.2,,14.3
OXLCZ,Oxford Lane Capital Corp. 5.00% Notes due 01/31/2027,5.0,25,2027-01-31,2024-01-31,NGS,24.540000915527344,24.790000915527344,22.260537316087866,N/A,6587.250996015936,N/A,N/A,1.8,True,11.4,90.1,N/A,5.0,-795,-2.2,1.8,,11.4
OXLCG,Oxford Lane Capital Corp. 7.95% Notes due 2032,7.95,25,2032-12-31,2030-02-28,NGS,24.75,25.092088122428017,22.049699356367764,N/A,14848.605577689243,N/A,N/A,1.0,True,13.8,88.8,N/A,7.95,1425,3.9,1.0,,13.8
OXLCI,Oxford Lane Capital Corp. 8.75% Notes due 06/30/2030,8.75,25,2030-06-30,2028-06-30,NGS,25.34000015258789,25.372781397125845,22.884511923001327,N/A,9023.107569721116,N/A,N/A,-1.4,False,10.9,98.7,N/A,8.75,817,2.2,-1.4,,10.9
OXSQH,Oxford Square Capital Corp 7.75% Notes due 2030,7.75,25,2030-12-31,2027-07-31,NGS,25.0,28.239999771118164,23.798172402926177,N/A,7832.098765432099,N/A,N/A,0.0,False,18.7,27.1,N/A,7.75,482,1.3,0.0,,18.7
OXSQG,Oxford Square Capital Corp. 5.50% Notes due 7/31/2028,5.5,25,2028-07-31,2024-05-31,NGS,23.799999237060547,24.399999618530273,21.67519732768808,N/A,2239.0438247011953,N/A,N/A,4.8,True,12.6,78.0,N/A,5.5,-674,-1.8,4.8,,12.6
PMTU,PennyMac Mortgage Investment Trust 8.50% Senior Notes due 9/30/2028,8.5,25,2028-09-30,2025-09-30,NYSE,25.53499984741211,25.670000076293945,22.501686724485392,N/A,4443.426294820717,N/A,N/A,-2.1,False,14.1,95.7,N/A,8.5,-187,-0.5,-2.1,,14.1
PMTV,PennyMac Mortgage Investment Trust 9.00% Senior Notes due 2/15/2030,9.0,25,2030-02-15,2027-02-15,NYSE,25.25,25.649999618530273,23.438248705396543,N/A,22743.426294820718,N/A,N/A,-1.0,False,9.4,81.9,N/A,9.0,316,0.9,-1.0,,9.4
PMTW,PennyMac Mortgage Investment Trust 9.00% Senior Notes due 6/15/2030,9.0,25,2030-06-15,2027-06-15,NYSE,25.059999465942383,25.90999984741211,24.780000686645508,N/A,24384.72906403941,N/A,N/A,-0.2,False,4.6,24.8,N/A,9.0,436,1.2,-0.2,,4.6
PFXNZ,PhenixFIN Corp 5.25% Senior Notes due 11/1/2028,5.25,25,2028-11-01,2023-11-01,NGM,23.69499969482422,24.165000915527344,21.47311019897461,N/A,1691.2350597609561,N/A,N/A,5.2,True,12.5,82.5,N/A,5.25,-886,-2.4,5.2,,12.5
PRHIZ,Presurance Holdings Inc 9.75% Senior Unsecured Notes due 9/30/2028,9.75,25,2028-09-30,2025-09-30,NGM,17.0,25.299999237060547,16.511262232796625,N/A,2497.8888888888887,N/A,N/A,32.0,True,53.2,5.6,N/A,9.75,-187,-0.5,32.0,,53.2
PRH,Prudential Financial Inc. 5.950% Junior Subordinated Notes due 9/1/2062,5.95,25,2062-09-01,2027-09-01,NYSE,23.649999618530273,25.373017250973685,22.22407941737808,N/A,22095.617529880477,N/A,N/A,5.4,True,14.2,45.3,N/A,5.95,514,1.4,5.4,,14.2
PRS,Prudential Financial Inc. 5.625% Junior Subordinated Notes due 8/15/2058,5.625,25,2058-08-15,2023-08-15,NYSE,22.739999771118164,24.474612678313612,21.076643237456157,N/A,35106.77290836653,N/A,N/A,9.0,True,16.1,49.0,N/A,5.625,-964,-2.6,9.0,,16.1
QVCC,QVC Inc. 6.25% Senior Secured Notes due 11/26/2068,6.25,25,2068-11-26,2024-11-26,NYSE,10.029999732971191,10.699999809265137,5.740486534988731,N/A,84137.45019920319,N/A,N/A,59.9,True,86.4,86.5,N/A,6.25,-495,-1.4,59.9,,86.4
QVCD,QVC Inc. 6.375% Senior Secured Notes due 9/13/2067,6.375,25,2067-09-13,2023-09-13,NYSE,10.079999923706055,10.720000267028809,5.745400683785049,N/A,36286.055776892434,N/A,N/A,59.7,True,86.6,87.1,N/A,6.375,-935,-2.6,59.7,,86.6
CTBB,Qwest Corporation 6.50% Notes due 9/1/2056,6.5,25,2056-09-01,2021-09-01,NYSE,19.170000076293945,20.078368242167276,12.759702539065378,N/A,46422.70916334661,N/A,N/A,23.3,True,57.4,87.6,N/A,6.5,-1677,-4.6,23.3,,57.4
CTDD,Qwest Corporation 6.75% Notes due 6/15/2057,6.75,25,2057-06-15,2022-06-15,NYSE,19.389999389648438,20.45967051502258,12.715805297861332,N/A,30532.669322709164,N/A,N/A,22.4,True,60.9,86.2,N/A,6.75,-1390,-3.8,22.4,,60.9
METCZ,Ramaco Resources Inc 8.375% Senior Notes due 11/30/2029,8.375,25,2029-11-30,2026-11-30,NGS,25.190000534057617,26.0,23.18000030517578,N/A,7885.657370517928,N/A,N/A,-0.8,False,12.2,71.3,N/A,8.375,239,0.7,-0.8,,12.2
METCI,Ramaco Resources Inc. 8.250% Senior Notes due 2030,8.25,25,2030-12-31,2027-07-31,NGS,25.15999984741211,25.668794669366903,22.584045229393332,N/A,11287.573964497042,N/A,N/A,-0.6,False,13.7,83.5,N/A,8.25,482,1.3,-0.6,,13.7
RCD,Ready Capital Corp 9.00% Senior Notes due 12/15/2029,9.0,25,2029-12-15,2026-12-15,NYSE,19.405000686645508,23.24779510498047,18.545000076293945,N/A,17746.215139442233,N/A,N/A,22.4,True,25.4,18.3,N/A,9.0,254,0.7,22.4,,25.4
RCC,Ready Capital Corp. 5.75% Senior Notes due 2/15/2026,5.75,25,2026-02-15,2023-02-15,NYSE,25.040000915527344,25.05500030517578,22.95195960998535,N/A,11027.522935779816,N/A,N/A,-0.2,False,9.2,99.3,N/A,5.75,-1145,-3.1,-0.2,,9.2
RCB,Ready Capital Corp. 6.20% Senior Notes due 7/30/2026,6.2,25,2026-07-30,2022-07-30,NYSE,25.219999313354492,25.25,22.476587295532227,N/A,8319.920318725099,N/A,N/A,-0.9,False,12.3,98.9,N/A,6.2,-1345,-3.7,-0.9,,12.3
RWTQ,Redwood Trust Inc 9.50% Senior Notes due 12/1/2030,9.5,25,2030-12-01,2027-12-01,NYSE,24.110000610351562,26.299999237060547,23.100000381469727,N/A,37311.36363636364,N/A,N/A,3.6,True,13.9,31.6,N/A,9.5,605,1.7,3.6,,13.9
RWTO,Redwood Trust Inc 9.00% Senior Notes Due 09/01/2029,9.0,25,2029-09-01,2026-09-01,NYSE,24.594999313354492,26.0,22.25,N/A,9169.322709163347,N/A,N/A,1.6,True,16.9,62.5,N/A,9.0,149,0.4,1.6,,16.9
RWTN,Redwood Trust Inc 9.125% Senior Notes due 3/1/2029,9.125,25,2029-03-01,2026-03-01,NYSE,24.459999084472656,25.290000915527344,20.511087981409872,N/A,7559.362549800797,N/A,N/A,2.2,True,23.3,82.6,N/A,9.125,-35,-0.1,2.2,,23.3
RWTP,Redwood Trust Inc 9.125% Senior Notes due 3/1/2030,9.125,25,2030-03-01,2027-03-01,NYSE,24.219999313354492,25.889999389648438,22.700000762939453,N/A,12795.617529880477,N/A,N/A,3.1,True,14.1,47.6,N/A,9.125,330,0.9,3.1,,14.1
RZB,Reinsurance Group of America 5.75% Fixed/Float Sub Debentures due 6/15/2056,5.75,25,2056-06-15,2026-06-15,NYSE,25.020000457763672,25.100000381469727,22.76005770393288,N/A,72596.41434262948,N/A,N/A,-0.1,False,10.3,96.6,N/A,5.75,71,0.2,-0.1,,10.3
RZC,Reinsurance Group of America Reset Rate Sub Debentures due 10/15/2052,7.0,25,2052-10-15,2027-10-15,NYSE,25.18000030517578,25.367819898805106,23.066719085541923,N/A,50832.66932270916,N/A,N/A,-0.7,False,10.0,91.8,N/A,7.0,558,1.5,-0.7,,10.0
RWAY,Runway Growth Finance Corp. 7.50% Notes Due 07/28/2027,7.5,25,2027-07-28,2024-07-28,NGS,6.889999866485596,10.211830652083002,6.579999923706055,N/A,356245.81673306774,1.37,19.88,72.4,True,55.2,8.5,19.88,7.5,-616,-1.7,72.4,19.88,55.2
RWAYZ,Runway Growth Finance Corp. 8.00% Notes Due 12/31/2027,8.0,25,2027-12-31,2024-12-31,NGS,24.989999771118164,25.09000015258789,22.939959394540345,N/A,6362.608695652174,N/A,N/A,0.0,True,9.4,95.3,N/A,8.0,-460,-1.3,0.0,,9.4
SCCD,Sachem Capital Corp. 6.00% Notes due 12/30/2026,6.0,25,2026-12-30,2023-12-20,AMEX,24.399999618530273,24.75,19.622570226823367,N/A,4612.350597609562,N/A,N/A,2.4,True,26.1,93.2,N/A,6.0,-837,-2.3,2.4,,26.1
SCCC,Sachem Capital Corp. 7.75% Notes due 9/30/2025,7.75,25,2025-09-30,2022-09-04,AMEX,24.989999771118164,25.010000228881836,23.30594100689912,N/A,4742.276422764227,N/A,N/A,0.0,True,7.3,98.8,N/A,7.75,-1309,-3.6,0.0,,7.3
SCCE,Sachem Capital Corp. 6.00% Notes due 03/30/2027,6.0,25,2027-03-30,2024-03-09,AMEX,24.350000381469727,24.68000030517578,17.801618276174548,N/A,4369.322709163346,N/A,N/A,2.6,True,38.6,95.2,N/A,6.0,-757,-2.1,2.6,,38.6
SCCB,Sachem Capital Corp. 7.125% Notes due 6/30/2024,7.125,25,2024-06-30,2021-06-30,AMEX,24.979999542236328,24.979999542236328,24.979999542236328,N/A,466.0,N/A,N/A,0.1,True,0.0,,N/A,7.125,-1740,-4.8,0.1,,0.0
SCCG,Sachem Capital Corp. 8.00% Notes due 09/30/2027,8.0,25,2027-09-30,2024-08-23,AMEX,23.600000381469727,24.032066788593635,15.664562554523544,N/A,3588.4462151394423,N/A,N/A,5.6,True,53.4,94.8,N/A,8.0,-590,-1.6,5.6,,53.4
SAV,Saratoga Investment Corp 6.00% Notes due 4/30/2027,6.0,25,2027-04-30,2024-04-27,NYSE,25.110000610351562,25.549999237060547,24.950000762939453,N/A,37222.22222222222,N/A,N/A,-0.4,False,2.4,26.7,N/A,6.0,-708,-1.9,-0.4,,2.4
SAR,Saratoga Investment Corp 7.50% Notes due 2/6/2031,7.5,25,2031-02-06,2028-02-06,NYSE,22.030000686645508,23.860000610351562,18.614882042707556,N/A,118533.86454183266,3.0,13.62,11.9,True,28.2,65.1,13.62,7.5,672,1.8,11.9,13.62,28.2
SREA,Sempra Energy 5.75% Junior Subordinated Notes due 7/01/2079,5.75,25,2079-07-01,2024-10-01,NYSE,21.149999618530273,22.890428789907684,18.376284320717847,N/A,59103.187250996016,N/A,N/A,15.4,True,24.6,61.4,N/A,5.75,-551,-1.5,15.4,,24.6
SOJD,Southern Co. Series 2020A 4.95% Junior Subordinated Notes due 1/30/2080,4.95,25,2080-01-30,2025-01-30,NYSE,19.600000381469727,21.746681309701575,18.416142268687057,N/A,97239.44223107569,N/A,N/A,21.6,True,18.1,35.5,N/A,4.95,-430,-1.2,21.6,,18.1
SOJE,Southern Co. Series 2020C 4.20% Junior Subordinated Notes due 10/15/2060,4.2,25,2060-10-15,2025-10-15,NYSE,17.239999771118164,19.18106610628105,16.26852001271753,N/A,59921.51394422311,N/A,N/A,31.0,True,17.9,33.4,N/A,4.2,-172,-0.5,31.0,,17.9
SOJF,Southern Co. Series 2025A 6.50% Junior Subordinated Notes due 3/15/2085,6.5,25,2085-03-15,2030-03-15,NYSE,25.219999313354492,25.738970421085867,23.401340790292405,N/A,54168.52589641434,N/A,N/A,-0.9,False,10.0,77.8,N/A,6.5,1440,3.9,-0.9,,10.0
SOJC,Southern Co. 5.25% Series 2017B Junior Subordinated Notes due 12/1/2077,5.25,25,2077-12-01,2022-12-01,NYSE,21.09000015258789,23.338573668874186,19.890253297157496,N/A,27294.820717131475,N/A,N/A,15.6,True,17.3,34.8,N/A,5.25,-1221,-3.3,15.6,,17.3
SRJN,Spire Inc. 6.375% Junior Subordinated Notes due 2086,6.375,25,2086-12-31,2030-12-31,NYSE,24.260000228881836,25.43000030517578,23.959999084472656,N/A,77860.37735849057,N/A,N/A,3.0,True,6.1,20.4,N/A,6.375,1731,4.7,3.0,,6.1
SF,Stifel Financial Corp. 5.20% Senior Notes due 10/15/2047,5.2,25,2047-10-15,2022-10-15,NYSE,74.06999969482422,89.41422842178926,48.010242267051055,N/A,1277364.342629482,1.26,1.7,-196.3,False,86.2,62.9,1.7,5.2,-1268,-3.5,-196.3,1.7,86.2
SSSSL,Sutter Rock Capital Corp 6.00% Notes due 12/30/2026,6.0,25,2026-12-30,2024-12-30,NCM,25.100000381469727,25.350000381469727,22.783240950888725,N/A,4011.1553784860557,N/A,N/A,-0.4,False,11.3,90.3,N/A,6.0,-461,-1.3,-0.4,,11.3
SWKHL,SWK Holdings Corp 9.00% Senior Notes due 01/31/2027,9.0,25,2027-01-31,2024-01-31,NGM,25.382999420166016,25.600000381469727,22.518967362988104,N/A,3127.0916334661356,N/A,N/A,-1.5,False,13.7,93.0,N/A,9.0,-795,-2.2,-1.5,,13.7
TVE,Tennessee Valley Authority Reset Rate Series A PARRS Power Bonds due 5/1/2029,7.0,25,2029-05-01,2024-05-01,NYSE,24.149999618530273,24.690000534057617,22.340726315897577,N/A,17645.816733067728,N/A,N/A,3.4,True,10.5,77.0,N/A,7.0,-704,-1.9,3.4,,10.5
TVC,Tennessee Valley Authority Reset Rate Series D PARRS Power Bonds due 6/1/2028,7.0,25,2028-06-01,2023-06-01,NYSE,24.399999618530273,24.530000686645508,22.64197104039226,N/A,19803.98406374502,N/A,N/A,2.4,True,8.3,93.1,N/A,7.0,-1039,-2.8,2.4,,8.3
TFSA,Terra Income Fund 6 Inc. 7.00% Notes Due 3/31/2026,7.0,25,2026-03-31,2023-02-10,NYSE,15.25,26.09363528715032,9.25,N/A,1549.1935483870968,N/A,N/A,39.0,True,182.1,35.6,N/A,7.0,-1150,-3.2,39.0,,182.1
TMUSI,T-Mobile US 5.50% Senior Notes due 9/1/2070,5.5,25,2070-09-01,2025-09-01,NGS,21.405000686645508,24.799999237060547,21.1299991607666,N/A,57837.951807228914,N/A,N/A,14.4,True,17.4,7.5,N/A,5.5,-216,-0.6,14.4,,17.4
TMUSZ,T-Mobile US Inc. 5.50% Senior Notes due 3/1/2070,5.5,25,2070-03-01,2025-03-01,NGS,21.280000686645508,23.940000534057617,21.0,N/A,65525.301204819276,N/A,N/A,14.9,True,14.0,9.5,N/A,5.5,-400,-1.1,14.9,,14.0
TMUSL,T-Mobile US Inc. 6.25% Senior Notes due 9/1/2069,6.25,25,2069-09-01,2024-09-01,NGS,24.25,26.5,23.559999465942383,N/A,105643.97590361445,N/A,N/A,3.0,True,12.5,23.5,N/A,6.25,-581,-1.6,3.0,,12.5
TPGXL,TPG Operating Group II L.P. 6.95% Junior Subordinated Notes due 3/15/2064,6.95,25,2064-03-15,2029-03-15,NGS,24.899999618530273,25.35941406480823,21.949732827103592,N/A,20146.215139442233,N/A,N/A,0.4,True,15.5,86.5,N/A,6.95,1075,2.9,0.4,,15.5
TRINZ,Trinity Capital Inc. 7.875% Notes Due 03/30/2029,7.875,25,2029-03-30,2026-03-30,NGS,25.18000030517578,25.239999771118164,22.925368131080255,N/A,13329.482071713148,N/A,N/A,-0.7,False,10.1,97.4,N/A,7.875,-6,-0.0,-0.7,,10.1
TRINI,Trinity Capital Inc. 7.875% Notes Due 9/30/2029,7.875,25,2029-09-30,2026-09-30,NGS,25.030000686645508,25.329999923706055,22.815741521449667,N/A,12915.936254980079,N/A,N/A,-0.1,False,11.0,88.1,N/A,7.875,178,0.5,-0.1,,11.0
TWOD,Two Harbors Investment Corp 9.375% Senior Notes due 8/15/2030,9.375,25,2030-08-15,2027-05-15,NYSE,25.3700008392334,26.190000534057617,25.049999237060547,N/A,30350.226244343892,N/A,N/A,-1.5,False,4.6,28.1,N/A,9.375,405,1.1,-1.5,,4.6
UNMA,Unum Group 6.25% Junior Subordinated Notes due 6/15/2058,6.25,25,2058-06-15,2023-06-15,NYSE,22.93000030517578,23.89541123379452,21.60486020324842,N/A,19691.63346613546,N/A,N/A,8.3,True,10.6,57.9,N/A,6.25,-1025,-2.8,8.3,,10.6
WHLRL,Wheeler Real Estate Investment Trust Senior Sub Convertible Notes Due 2031,7.0,25,2031-12-31,2024-01-01,NCM,80.0,170.4600067138672,78.0,N/A,3618.794117647059,N/A,N/A,-220.0,False,118.5,2.2,N/A,7.0,-825,-2.3,-220.0,,118.5
WHFCL,WhiteHorse Finance Inc. 7.875% Notes Due 09/15/2028,7.875,25,2028-09-15,2025-09-15,NGS,25.389999389648438,25.459999084472656,23.14492290569457,N/A,2882.4701195219122,N/A,N/A,-1.6,False,10.0,97.0,N/A,7.875,-202,-0.6,-1.6,,10.0
