ticker,description,coupon,par_value,maturity,redemption_date,exchange,current_price,52_week_high,52_week_low,volume,avg_volume,dividend_rate,dividend_yield,discount_to_par_pct,is_discount,range_width_pct,position_in_range_pct,current_yield_pct,coupon_pct,days_to_redemption,years_to_redemption,discount_num,yield_num,range_num
BHFAN,Brighthouse Financial Inc. 5.375% DEP PFD C,5.375,25,2058-12-31,2024-12-31,NGS,12.479999542236328,16.036214533236144,10.682456224140878,N/A,124112.84860557769,1.34,11.2,50.1,True,50.1,33.6,11.2,5.375,-457,-1.3,50.1,11.2,50.1
BHFAO,Brighthouse Financial Inc. 6.75% DP SHS PF B,6.75,25,2058-12-31,2024-12-31,NGS,15.979999542236328,20.235937956422934,13.15985181461668,N/A,70649.03187250996,1.69,10.85,36.1,True,53.8,39.9,10.85,6.75,-457,-1.3,36.1,10.85,53.8
OFS,OFS Capital Corp. 7.50% Notes due 07/31/2028,7.5,25,2028-07-31,2026-07-31,NGS,3.4000000953674316,8.022140806297978,2.7200000286102295,N/A,75359.86055776893,0.68,19.15,86.4,True,194.9,12.8,19.15,7.5,120,0.3,86.4,19.15,194.9
RWAY,Runway Growth Finance Corp. 7.50% Notes Due 07/28/2027,7.5,25,2027-07-28,2024-07-28,NGS,6.800000190734863,10.211830652083002,6.579999923706055,N/A,356257.94023904385,1.37,19.93,72.8,True,55.2,6.1,19.93,7.5,-613,-1.7,72.8,19.93,55.2
